text,rt,key_press,block_duration,timing_post_trial,trial_id,trial_type,trial_index,time_elapsed,internal_node_id,exp_id,subject_ID,view_history,stimulus,possible_responses,stim_duration,exp_stage,stim,correct_response,current_trial,current_block,chosenStim,chosenCond,stimLeft,cond_left,stimRight,cond_right
,331,32,850,0,stim,go1,2203,2145240,0.0-6.14-113.14,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,37,14,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2204,2146641,0.0-6.14-114.14,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2205,2147142,0.0-6.14-115.14,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo2,2206,2147994,0.0-6.14-116.14,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,-1,38,14,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2207,2149396,0.0-6.14-117.14,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2208,2149897,0.0-6.14-118.14,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,289,32,850,0,stim,go1,2209,2150749,0.0-6.14-119.14,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,39,14,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2210,2152151,0.0-6.14-120.14,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2211,2152651,0.0-6.14-121.14,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo2,2212,2153503,0.0-6.14-122.14,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,-1,40,14,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2213,2154905,0.0-6.14-123.14,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2214,2155407,0.0-6.14-124.14,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo1,2215,2156259,0.0-6.14-125.14,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,test,red_triangle,-1,41,14,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2216,2157661,0.0-6.14-126.14,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2217,2158163,0.0-6.14-127.14,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,393,32,850,0,stim,go1,2218,2159015,0.0-6.14-128.14,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,42,14,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2219,2160415,0.0-6.14-129.14,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2220,2160917,0.0-6.14-130.14,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo1,2221,2161769,0.0-6.14-131.14,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,test,red_triangle,-1,43,14,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2222,2163171,0.0-6.14-132.14,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2223,2163672,0.0-6.14-133.14,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,408,32,850,0,stim,go2,2224,2164524,0.0-6.14-134.14,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,44,14,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2225,2165925,0.0-6.14-135.14,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2226,2166427,0.0-6.14-136.14,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,386,32,850,0,stim,go1,2227,2167279,0.0-6.14-137.14,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,45,14,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2228,2168681,0.0-6.14-138.14,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2229,2169183,0.0-6.14-139.14,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,376,32,850,0,stim,go1,2230,2170035,0.0-6.14-140.14,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,46,14,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2231,2171436,0.0-6.14-141.14,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2232,2171937,0.0-6.14-142.14,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,389,32,850,0,stim,go2,2233,2172789,0.0-6.14-143.14,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,47,14,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2234,2174190,0.0-6.14-144.14,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,9205,13,9205,0,practice-no-stop-feedback,poldrack-single-stim,2235,2183408,0.0-6.15-0.15,go_nogo_deval,424,,"<div class = centerbox><p class = block-text><br>Please take this time to read your feedback and to take a short break! Press enter to continue</p><p class = block-text><strong>Average reaction time:  372 ms. Accuracy: 47%</strong></p><p class = block-text>We have detected a number of trials that <strong>required no response</strong>, where a response was made.  Please <strong>ensure that you do not respond </strong>to shapes that require no response</p></div>",13,9205,,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2236,2183910,0.0-6.15-1.15,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,363,32,850,0,stim,go1,2237,2184762,0.0-6.15-2.15,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,0,15,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2238,2186164,0.0-6.15-3.15,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2239,2186666,0.0-6.15-4.15,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,297,32,850,0,stim,go1,2240,2187517,0.0-6.15-5.15,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,1,15,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2241,2188919,0.0-6.15-6.15,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2242,2189420,0.0-6.15-7.15,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,343,32,850,0,stim,go1,2243,2190272,0.0-6.15-8.15,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,2,15,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2244,2191673,0.0-6.15-9.15,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2245,2192175,0.0-6.15-10.15,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,345,32,850,0,stim,go2,2246,2193026,0.0-6.15-11.15,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,3,15,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2247,2194428,0.0-6.15-12.15,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2248,2194930,0.0-6.15-13.15,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo2,2249,2195782,0.0-6.15-14.15,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,-1,4,15,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2250,2197183,0.0-6.15-15.15,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2251,2197686,0.0-6.15-16.15,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,437,32,850,0,stim,go1,2252,2198538,0.0-6.15-17.15,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,5,15,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2253,2199940,0.0-6.15-18.15,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2254,2200441,0.0-6.15-19.15,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,471,32,850,0,stim,go2,2255,2201292,0.0-6.15-20.15,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,6,15,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2256,2202694,0.0-6.15-21.15,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2257,2203196,0.0-6.15-22.15,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo1,2258,2204048,0.0-6.15-23.15,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,test,red_triangle,-1,7,15,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2259,2205450,0.0-6.15-24.15,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2260,2205951,0.0-6.15-25.15,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,305,32,850,0,stim,nogo2,2261,2206801,0.0-6.15-26.15,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,-1,8,15,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2262,2208203,0.0-6.15-27.15,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2263,2208705,0.0-6.15-28.15,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo2,2264,2209557,0.0-6.15-29.15,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,-1,9,15,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2265,2210958,0.0-6.15-30.15,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2266,2211460,0.0-6.15-31.15,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,321,32,850,0,stim,go2,2267,2212312,0.0-6.15-32.15,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,10,15,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2268,2213714,0.0-6.15-33.15,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2269,2214215,0.0-6.15-34.15,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo1,2270,2215067,0.0-6.15-35.15,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,test,red_triangle,-1,11,15,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2271,2216468,0.0-6.15-36.15,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2272,2216970,0.0-6.15-37.15,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo1,2273,2217822,0.0-6.15-38.15,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,test,red_triangle,-1,12,15,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2274,2219223,0.0-6.15-39.15,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2275,2219725,0.0-6.15-40.15,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,425,32,850,0,stim,go1,2276,2220576,0.0-6.15-41.15,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,13,15,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2277,2221977,0.0-6.15-42.15,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2278,2222479,0.0-6.15-43.15,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,462,32,850,0,stim,go2,2279,2223330,0.0-6.15-44.15,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,14,15,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2280,2224732,0.0-6.15-45.15,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2281,2225233,0.0-6.15-46.15,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,339,32,850,0,stim,go1,2282,2226084,0.0-6.15-47.15,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,15,15,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2283,2227486,0.0-6.15-48.15,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2284,2227988,0.0-6.15-49.15,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,409,32,850,0,stim,go2,2285,2228840,0.0-6.15-50.15,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,16,15,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2286,2230242,0.0-6.15-51.15,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2287,2230743,0.0-6.15-52.15,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,353,32,850,0,stim,go1,2288,2231595,0.0-6.15-53.15,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,17,15,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2289,2232997,0.0-6.15-54.15,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2290,2233499,0.0-6.15-55.15,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo2,2291,2234350,0.0-6.15-56.15,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,-1,18,15,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2292,2235752,0.0-6.15-57.15,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2293,2236254,0.0-6.15-58.15,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,344,32,850,0,stim,go1,2294,2237106,0.0-6.15-59.15,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,19,15,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2295,2238506,0.0-6.15-60.15,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2296,2239008,0.0-6.15-61.15,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo1,2297,2239859,0.0-6.15-62.15,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,test,red_triangle,-1,20,15,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2298,2241261,0.0-6.15-63.15,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2299,2241762,0.0-6.15-64.15,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,326,32,850,0,stim,go1,2300,2242612,0.0-6.15-65.15,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,21,15,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2301,2244014,0.0-6.15-66.15,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2302,2244516,0.0-6.15-67.15,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,474,32,850,0,stim,go2,2303,2245367,0.0-6.15-68.15,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,22,15,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2304,2246769,0.0-6.15-69.15,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2305,2247271,0.0-6.15-70.15,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,398,32,850,0,stim,go1,2306,2248123,0.0-6.15-71.15,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,23,15,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2307,2249525,0.0-6.15-72.15,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2308,2250027,0.0-6.15-73.15,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo2,2309,2250878,0.0-6.15-74.15,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,-1,24,15,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2310,2252280,0.0-6.15-75.15,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2311,2252782,0.0-6.15-76.15,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo2,2312,2253633,0.0-6.15-77.15,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/blue_circle.png'></img>,32,850,test,blue_circle,-1,25,15,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2313,2255035,0.0-6.15-78.15,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2314,2255536,0.0-6.15-79.15,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,310,32,850,0,stim,go2,2315,2256388,0.0-6.15-80.15,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,26,15,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2316,2257790,0.0-6.15-81.15,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2317,2258291,0.0-6.15-82.15,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,379,32,850,0,stim,go1,2318,2259142,0.0-6.15-83.15,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/purple_pentagon.png'></img>,32,850,test,purple_pentagon,32,27,15,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2319,2260544,0.0-6.15-84.15,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2320,2261046,0.0-6.15-85.15,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,336,32,850,0,stim,go2,2321,2261898,0.0-6.15-86.15,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/green_rhombus.png'></img>,32,850,test,green_rhombus,32,28,15,,,,,,
,-1,-1,1400,0,stim,poldrack-single-stim,2322,2263298,0.0-6.15-87.15,go_nogo_deval,424,,<div></div>,32,1400,test,,,,,,,,,,
,-1,-1,500,0,fixation,poldrack-single-stim,2323,2263799,0.0-6.15-88.15,go_nogo_deval,424,,<div class = centerbox><div class = fixation>+</div></div>,none,500,test,,,,,,,,,,
,-1,-1,850,0,stim,nogo1,2324,2264651,0.0-6.15-89.15,go_nogo_deval,424,,<img class = center src='/static/experiments/go_nogo_deval/images/red_triangle.png'></img>,32,850,test,red_triangle,-1,29,15,,,,,,
